# Flt#  Seg#     Lat1        Lon1        Lat2        Lon2        Rake     Slp_rt   Slp_sig
 1032    11    39.57380  -118.19819    39.61836  -118.17285   -93.100     0.539     0.658
 1032    12    39.61836  -118.17285    39.66344  -118.18510   -93.100     0.539     0.658
 1032    13    39.66344  -118.18510    39.68672  -118.20088   -93.100     0.539     0.658
 1032    14    39.68672  -118.20088    39.72059  -118.20241   -93.100     0.539     0.658
 1032    15    39.72059  -118.20241    39.73335  -118.19136   -93.100     0.539     0.658
 1032    16    39.73335  -118.19136    39.73144  -118.16947   -93.100     0.539     0.658
 1032    17    39.73144  -118.16947    39.73613  -118.14500   -93.100     0.539     0.658
 1032    18    39.73613  -118.14500    39.75563  -118.11509   -93.100     0.539     0.658
 1032    19    39.75563  -118.11509    39.77818  -118.09909   -93.100     0.539     0.658
 1032    20    39.77818  -118.09909    39.78204  -118.10107   -93.100     0.539     0.658
 1032    21    39.78204  -118.10107    39.79165  -118.08795   -93.100     0.539     0.658
 1032    22    39.79165  -118.08795    39.81160  -118.07367   -93.100     0.539     0.658
 1032    23    39.81160  -118.07367    39.81968  -118.04726   -93.100     0.539     0.658
 1032    24    39.81968  -118.04726    39.82921  -118.03126   -93.100     0.539     0.658
 1032    25    39.82921  -118.03126    39.83990  -118.02857   -93.100     0.539     0.658
 1032    26    39.83990  -118.02857    39.85310  -118.01590   -93.100     0.539     0.658
 1032    27    39.85310  -118.01590    39.87368  -118.01725   -93.100     0.539     0.658
 1032    28    39.87368  -118.01725    39.88464  -118.02453   -93.100     0.539     0.658
 1032    29    39.88464  -118.02453    39.89724  -118.01389   -93.100     0.539     0.658
 1032    30    39.89724  -118.01389    39.90997  -117.98796   -93.100     0.539     0.658
 1032    31    39.90997  -117.98796    39.92866  -117.97484   -93.100     0.539     0.658
 1032    32    39.92866  -117.97484    39.93683  -117.96654   -93.100     0.539     0.658
 1032    33    39.93683  -117.96654    39.94840  -117.94143   -93.100     0.539     0.658
 1032    34    39.94840  -117.94143    39.96050  -117.89228   -93.100     0.539     0.658
 1032    35    39.96050  -117.89228    40.01123  -117.83463   -93.100     0.539     0.658
 1032    36    40.01123  -117.83463    40.04024  -117.82032   -93.100     0.539     0.658
 1032    37    40.04024  -117.82032    40.06575  -117.80118   -93.100     0.539     0.658
 1032    38    40.06575  -117.80118    40.10507  -117.80857   -93.100     0.539     0.658
 1032    39    40.10507  -117.80857    40.12063  -117.79955   -93.100     0.539     0.658
 1032    40    40.12063  -117.79955    40.13105  -117.78403   -93.100     0.539     0.658
 1032    41    40.13105  -117.78403    40.16817  -117.77337   -93.100     0.539     0.658
 1032    42    40.16817  -117.77337    40.20769  -117.74144   -93.100     0.539     0.658
 1032    43    40.20769  -117.74144    40.22663  -117.73703   -93.100     0.539     0.658
 2531     1    42.61636  -117.33865    42.60706  -117.35055   -80.600     0.092     0.088
 2531     2    42.60706  -117.35055    42.59029  -117.40708   -80.600     0.092     0.088
 2531     3    42.59029  -117.40708    42.57425  -117.43810   -80.600     0.092     0.088
 2531     4    42.57425  -117.43810    42.56125  -117.48388   -80.600     0.092     0.088
 2531     5    42.56125  -117.48388    42.55126  -117.50709   -80.600     0.092     0.088
 2531     6    42.55126  -117.50709    42.54292  -117.52322   -80.600     0.092     0.088
 2531     7    42.54292  -117.52322    42.53226  -117.53972   -80.600     0.092     0.088
 2531     8    42.53226  -117.53972    42.50491  -117.56642   -80.600     0.092     0.088
 2531     9    42.50491  -117.56642    42.49653  -117.59206   -80.600     0.092     0.088
 2531    10    42.49653  -117.59206    42.48097  -117.61650   -80.600     0.092     0.088
 2531    11    42.48097  -117.61650    42.45626  -117.63723   -80.600     0.092     0.088
 2531    12    42.45626  -117.63723    42.45127  -117.64711   -80.600     0.092     0.088
 2531    13    42.45127  -117.64711    42.42104  -117.66846   -80.600     0.092     0.088
 2531    14    42.42104  -117.66846    42.39058  -117.69957   -80.600     0.092     0.088
 2572     1    42.24082  -117.74925    42.22250  -117.75272   -90.800     0.133     0.024
 2572     2    42.22250  -117.75272    42.15218  -117.74569   -90.800     0.133     0.024
 2572     3    42.15218  -117.74569    42.14341  -117.73970   -90.800     0.133     0.024
 2572     4    42.14341  -117.73970    42.13117  -117.73052   -90.800     0.133     0.024
 2572     5    42.13117  -117.73052    42.11486  -117.71378   -90.800     0.133     0.024
 2777     1    37.38073  -113.56029    37.35149  -113.56037   -94.000     0.131     0.067
 2777     2    37.35149  -113.56037    37.28403  -113.54162   -94.000     0.131     0.067
 2777     3    37.28403  -113.54162    37.25137  -113.52210   -94.000     0.131     0.067
 2777     4    37.25137  -113.52210    37.19922  -113.49419   -94.000     0.131     0.067
 2777     5    37.19922  -113.49419    37.14878  -113.50738   -94.000     0.131     0.067
 2777     6    37.14878  -113.50738    37.07435  -113.48826   -94.000     0.131     0.067
 2777     7    37.07435  -113.48826    36.99990  -113.46918   -94.000     0.131     0.067
 2777     8    36.99990  -113.46918    36.98143  -113.47175   -94.000     0.131     0.067
 2777     9    36.98143  -113.47175    36.97599  -113.47258   -94.000     0.131     0.067
 2777    10    36.97599  -113.47258    36.97155  -113.47564   -94.000     0.131     0.067
 2777    11    36.97155  -113.47564    36.96056  -113.48481   -94.000     0.131     0.067
 2777    12    36.96056  -113.48481    36.93213  -113.50357   -94.000     0.131     0.067
 2777    13    36.93213  -113.50357    36.91180  -113.51399   -94.000     0.131     0.067
 2777    14    36.91180  -113.51399    36.89714  -113.53052   -94.000     0.131     0.067
 2777    15    36.89714  -113.53052    36.88047  -113.54469   -94.000     0.131     0.067
 2777    16    36.88047  -113.54469    36.87157  -113.55248   -94.000     0.131     0.067
 2777    17    36.87157  -113.55248    36.86324  -113.56248   -94.000     0.131     0.067
 2777    18    36.86324  -113.56248    36.85257  -113.57415   -94.000     0.131     0.067
 2777    19    36.85257  -113.57415    36.84500  -113.57804   -94.000     0.131     0.067
 2777    20    36.84500  -113.57804    36.83961  -113.57705   -94.000     0.131     0.067
 2777    21    36.83961  -113.57705    36.83345  -113.57468   -94.000     0.131     0.067
 2777    22    36.83345  -113.57468    36.82017  -113.57053   -94.000     0.131     0.067
 2225     1    44.08795  -113.15125    44.04656  -113.12744   -85.200     0.106     0.120
 2225     2    44.04656  -113.12744    44.03375  -113.13817   -85.200     0.106     0.120
 2225     3    44.03375  -113.13817    44.00872  -113.10923   -85.200     0.106     0.120
 2225     4    44.00872  -113.10923    44.00705  -113.08609   -85.200     0.106     0.120
 2225     5    44.00705  -113.08609    43.99299  -113.05350   -85.200     0.106     0.120
 2225     6    43.99299  -113.05350    43.95983  -113.03310   -85.200     0.106     0.120
 2225     7    43.95983  -113.03310    43.93305  -113.02876   -85.200     0.106     0.120
 2225     8    43.93305  -113.02876    43.91189  -113.03533   -85.200     0.106     0.120
 2225     9    43.91189  -113.03533    43.87980  -113.00713   -85.200     0.106     0.120
 2225    10    43.87980  -113.00713    43.87529  -112.97969   -85.200     0.106     0.120
 2225    11    43.87529  -112.97969    43.86247  -112.94818   -85.200     0.106     0.120
 2225    12    43.86247  -112.94818    43.86058  -112.92535   -85.200     0.106     0.120
 2225    13    43.86058  -112.92535    43.84839  -112.90582   -85.200     0.106     0.120
 2225    14    43.84839  -112.90582    43.82014  -112.87794   -85.200     0.106     0.120
 2225    15    43.82014  -112.87794    43.81543  -112.86569   -85.200     0.106     0.120
 2218     1    44.18189  -112.93207    44.16731  -112.91311   -79.200     0.132     0.079
 2218     2    44.16731  -112.91311    44.13333  -112.88197   -79.200     0.132     0.079
 2218     3    44.13333  -112.88197    44.12378  -112.83717   -79.200     0.132     0.079
 2218     4    44.12378  -112.83717    44.08213  -112.78545   -79.200     0.132     0.079
 2218     5    44.08213  -112.78545    44.04080  -112.75960   -79.200     0.132     0.079
 2538     1    44.33875  -124.08855    44.42908  -124.06264    65.100     0.181     0.120
 2538     2    44.42908  -124.06264    44.44100  -124.06117    65.100     0.181     0.120
 2538     3    44.44100  -124.06117    44.46632  -124.05067    65.100     0.181     0.120
 2004     1    37.29742  -113.28245    37.27108  -113.27471   -94.900     0.111     0.051
 2004     2    37.27108  -113.27471    37.24224  -113.28337   -94.900     0.111     0.051
 2004     3    37.24224  -113.28337    37.20891  -113.25903   -94.900     0.111     0.051
 2004     4    37.20891  -113.25903    37.17561  -113.28384   -94.900     0.111     0.051
 2004     5    37.17561  -113.28384    37.15422  -113.28817   -94.900     0.111     0.051
 2004     6    37.15422  -113.28817    37.12862  -113.30496   -94.900     0.111     0.051
 2004     7    37.12862  -113.30496    37.08192  -113.30692   -94.900     0.111     0.051
 2004     8    37.08192  -113.30692    37.02183  -113.28910   -94.900     0.111     0.051
 2004     9    37.02183  -113.28910    37.00261  -113.30071   -94.900     0.111     0.051
 2004    10    37.00261  -113.30071    36.94424  -113.33794   -94.900     0.111     0.051
 2004    11    36.94424  -113.33794    36.91932  -113.36090   -94.900     0.111     0.051
 2004    12    36.91932  -113.36090    36.87366  -113.34722   -94.900     0.111     0.051
 2004    13    36.87366  -113.34722    36.84017  -113.32882   -94.900     0.111     0.051
 2004    14    36.84017  -113.32882    36.81272  -113.31295   -94.900     0.111     0.051
 2004    15    36.81272  -113.31295    36.78434  -113.30034   -94.900     0.111     0.051
 2004    16    36.78434  -113.30034    36.74084  -113.28907   -94.900     0.111     0.051
 2004    17    36.74084  -113.28907    36.69971  -113.26398   -94.900     0.111     0.051
 2004    18    36.69971  -113.26398    36.69168  -113.25131   -94.900     0.111     0.051
 2004    19    36.69168  -113.25131    36.66617  -113.24072   -94.900     0.111     0.051
 2004    20    36.66617  -113.24072    36.63027  -113.24608   -94.900     0.111     0.051
 2004    21    36.63027  -113.24608    36.61517  -113.25159   -94.900     0.111     0.051
 2004    22    36.61517  -113.25159    36.59565  -113.26331   -94.900     0.111     0.051
 2004    23    36.59565  -113.26331    36.57704  -113.29919   -94.900     0.111     0.051
 2004    24    36.57704  -113.29919    36.51985  -113.32133   -94.900     0.111     0.051
 2004    25    36.51985  -113.32133    36.49986  -113.31983   -94.900     0.111     0.051
 2004    26    36.49986  -113.31983    36.44119  -113.30290   -94.900     0.111     0.051
 2004    27    36.44119  -113.30290    36.40782  -113.28409   -94.900     0.111     0.051
 0186     1    34.31693  -117.26906    34.34300  -117.24200    92.000     0.181     0.157
 0186     2    34.34300  -117.24200    34.36700  -117.22800    92.000     0.181     0.157
 0186     3    34.36700  -117.22800    34.37100  -117.21000    92.000     0.181     0.157
 0186     4    34.37100  -117.21000    34.40468  -117.20113    92.000     0.181     0.157
 0186     5    34.40468  -117.20113    34.43865  -117.16715    92.000     0.181     0.157
 0186     6    34.43865  -117.16715    34.44431  -117.14451    92.000     0.181     0.157
 0186     7    34.44431  -117.14451    34.44148  -117.10770    92.000     0.181     0.157
 0186     8    34.44148  -117.10770    34.42167  -117.05958    92.000     0.181     0.157
 0186     9    34.42167  -117.05958    34.39619  -117.00297    92.000     0.181     0.157
 0186    10    34.39619  -117.00297    34.38204  -116.98882    92.000     0.181     0.157
 0186    11    34.38204  -116.98882    34.36505  -116.93785    92.000     0.181     0.157
 0186    12    34.36505  -116.93785    34.37072  -116.85011    92.000     0.181     0.157
 1079     1    41.96333  -118.26270    41.93572  -118.25465   -91.100     0.147     0.007
 1079     2    41.93572  -118.25465    41.90733  -118.21752   -91.100     0.147     0.007
 1079     3    41.90733  -118.21752    41.83960  -118.20087   -91.100     0.147     0.007
 1079     4    41.83960  -118.20087    41.77228  -118.14672   -91.100     0.147     0.007
 1079     5    41.77228  -118.14672    41.75225  -118.15231   -91.100     0.147     0.007
 1079     6    41.75225  -118.15231    41.72051  -118.12904   -91.100     0.147     0.007
 1079     7    41.72051  -118.12904    41.71636  -118.13560   -91.100     0.147     0.007
 1079     8    41.71636  -118.13560    41.66495  -118.10781   -91.100     0.147     0.007
 1079     9    41.66495  -118.10781    41.61802  -118.09756   -91.100     0.147     0.007
 1079    10    41.61802  -118.09756    41.59912  -118.11418   -91.100     0.147     0.007
 1079    11    41.59912  -118.11418    41.51615  -118.13318   -91.100     0.147     0.007
 1079    12    41.51615  -118.13318    41.50811  -118.15314   -91.100     0.147     0.007
 1079    13    41.50811  -118.15314    41.45041  -118.15724   -91.100     0.147     0.007
 1079    14    41.45041  -118.15724    41.42497  -118.14883   -91.100     0.147     0.007
 1079    15    41.42497  -118.14883    41.38138  -118.14101   -91.100     0.147     0.007
 1079    16    41.38138  -118.14101    41.36089  -118.12658   -91.100     0.147     0.007
 1079    17    41.36089  -118.12658    41.30386  -118.13630   -91.100     0.147     0.007
 1079    18    41.30386  -118.13630    41.25764  -118.12356   -91.100     0.147     0.007
 1079    19    41.25764  -118.12356    41.23829  -118.12473   -91.100     0.147     0.007
 1079    20    41.23829  -118.12473    41.19957  -118.12208   -91.100     0.147     0.007
 1079    21    41.19957  -118.12208    41.16882  -118.12596   -91.100     0.147     0.007
