segment Cuba
22.037 -84.532
22.032 -84.528
22.03 -84.526
22.03 -84.524
22.038 -84.522
22.043 -84.518
22.04 -84.512
22.046 -84.51
22.05 -84.503
22.051 -84.495
22.05 -84.491
22.043 -84.485
22.032 -84.495
22.023 -84.49
22.019 -84.484
22.023 -84.478
22.023 -84.471
22.019 -84.466
22.013 -84.463
22.009 -84.455
22.011 -84.455
22.011 -84.451
22.02 -84.439
22.024 -84.431
22.031 -84.419
22.042 -84.406
22.043 -84.391
22.042 -84.383
22.03 -84.36
22.021 -84.353
22.012 -84.355
22.007 -84.352
22.001 -84.347
22 -84.343
21.996 -84.337
21.995 -84.331
21.998 -84.325
22.021 -84.31
22.021 -84.302
22.017 -84.29
22.013 -84.285
22.017 -84.281
22.031 -84.281
22.041 -84.284
22.052 -84.285
22.077 -84.273
22.077 -84.275
22.074 -84.283
22.051 -84.291
22.043 -84.295
22.033 -84.303
22.03 -84.31
22.032 -84.318
22.034 -84.323
22.045 -84.326
22.071 -84.322
22.083 -84.328
22.085 -84.328
22.088 -84.334
22.091 -84.349
22.091 -84.357
22.108 -84.348
22.123 -84.343
22.127 -84.344
22.131 -84.348
22.131 -84.358
22.137 -84.364
22.136 -84.378
22.137 -84.387
22.14 -84.391
22.154 -84.398
22.141 -84.407
22.146 -84.408
22.168 -84.417
22.173 -84.417
22.179 -84.416
22.179 -84.413
22.176 -84.408
22.177 -84.405
22.179 -84.405
22.187 -84.412
22.186 -84.414
22.181 -84.416
22.186 -84.419
22.198 -84.421
22.202 -84.42
22.21 -84.422
22.218 -84.422
22.219 -84.424
22.217 -84.425
22.198 -84.425
22.194 -84.425
22.193 -84.427
22.194 -84.429
22.202 -84.429
22.205 -84.43
22.205 -84.433
22.197 -84.441
22.199 -84.444
22.222 -84.43
22.227 -84.424
22.244 -84.423
22.255 -84.418
22.259 -84.414
22.264 -84.416
22.279 -84.412
22.294 -84.409
22.328 -84.404
22.354 -84.39
22.36 -84.379
22.365 -84.376
22.379 -84.374
22.382 -84.372
22.384 -84.369
22.38 -84.361
22.399 -84.339
22.419 -84.335
22.423 -84.327
22.427 -84.321
22.44 -84.312
22.448 -84.302
22.458 -84.297
22.457 -84.295
22.463 -84.289
22.473 -84.286
22.474 -84.294
22.468 -84.303
22.468 -84.306
22.475 -84.307
22.482 -84.296
22.477 -84.281
22.479 -84.275
22.478 -84.263
22.481 -84.256
22.49 -84.247
22.497 -84.239
22.498 -84.234
22.505 -84.229
22.512 -84.227
22.514 -84.224
22.512 -84.219
22.514 -84.216
22.519 -84.213
22.523 -84.214
22.527 -84.218
22.548 -84.213
22.547 -84.209
22.549 -84.207
22.555 -84.202
22.556 -84.201
22.558 -84.2
22.56 -84.202
22.554 -84.209
22.553 -84.213
22.554 -84.216
22.558 -84.215
22.561 -84.212
22.561 -84.206
22.563 -84.205
22.564 -84.208
22.565 -84.219
22.567 -84.223
22.57 -84.221
22.572 -84.211
22.574 -84.209
22.574 -84.202
22.571 -84.194
22.575 -84.192
22.581 -84.171
22.582 -84.161
22.58 -84.155
22.575 -84.154
22.574 -84.154
22.57 -84.151
22.569 -84.143
22.573 -84.137
22.58 -84.132
22.582 -84.133
22.585 -84.132
22.595 -84.135
22.594 -84.139
22.596 -84.141
22.6 -84.142
22.604 -84.138
22.605 -84.132
22.611 -84.124
22.611 -84.122
22.615 -84.124
22.619 -84.134
22.621 -84.136
22.623 -84.134
22.622 -84.119
22.624 -84.112
22.623 -84.109
22.617 -84.11
22.61 -84.114
22.609 -84.104
22.61 -84.096
22.612 -84.091
22.62 -84.085
22.625 -84.086
22.628 -84.091
22.631 -84.093
22.636 -84.092
22.642 -84.095
22.649 -84.093
22.648 -84.088
22.644 -84.088
22.645 -84.078
22.649 -84.074
22.651 -84.077
22.654 -84.077
22.66 -84.066
22.664 -84.062
22.659 -84.058
22.65 -84.052
22.647 -84.047
22.649 -84.042
22.66 -84.037
22.666 -84.029
22.677 -84.028
22.681 -84.023
22.692 -84.028
22.7 -84.034
22.7 -84.039
22.704 -84.043
22.701 -84.054
22.695 -84.059
22.685 -84.064
22.684 -84.066
22.687 -84.067
22.689 -84.068
22.699 -84.063
22.708 -84.053
22.712 -84.045
22.72 -84.029
22.718 -84.027
22.71 -84.022
22.689 -84.017
22.683 -84.013
22.684 -84.004
22.678 -83.998
22.676 -83.989
22.678 -83.98
22.679 -83.979
22.681 -83.978
22.687 -83.98
22.689 -83.975
22.687 -83.97
22.694 -83.969
22.704 -83.96
22.704 -83.956
22.697 -83.953
22.698 -83.948
22.706 -83.941
22.712 -83.938
22.719 -83.938
22.725 -83.933
22.726 -83.928
22.727 -83.922
22.725 -83.92
22.724 -83.916
22.726 -83.914
22.731 -83.913
22.73 -83.906
22.725 -83.9
22.713 -83.895
22.715 -83.891
22.718 -83.889
22.739 -83.884
22.75 -83.874
22.752 -83.867
22.751 -83.861
22.752 -83.853
22.747 -83.829
22.751 -83.822
22.75 -83.808
22.756 -83.804
22.76 -83.797
22.761 -83.795
22.763 -83.788
22.763 -83.782
22.768 -83.775
22.777 -83.753
22.778 -83.748
22.78 -83.733
22.784 -83.722
22.785 -83.72
22.794 -83.713
22.786 -83.71
22.786 -83.707
22.788 -83.703
22.793 -83.706
22.797 -83.706
22.796 -83.716
22.801 -83.717
22.808 -83.718
22.808 -83.714
22.806 -83.711
22.806 -83.71
22.811 -83.714
22.813 -83.712
22.812 -83.708
22.806 -83.7
22.798 -83.703
22.795 -83.701
22.795 -83.7
22.797 -83.698
22.811 -83.698
22.813 -83.696
22.813 -83.694
22.798 -83.691
22.797 -83.689
22.8 -83.685
22.803 -83.675
22.798 -83.674
22.792 -83.677
22.787 -83.672
22.789 -83.668
22.791 -83.661
22.794 -83.64
22.801 -83.637
22.808 -83.631
22.818 -83.644
22.82 -83.645
22.824 -83.643
22.828 -83.632
22.833 -83.625
22.834 -83.618
22.829 -83.601
22.83 -83.589
22.831 -83.576
22.826 -83.571
22.827 -83.565
22.829 -83.563
22.837 -83.565
22.841 -83.562
22.843 -83.557
22.848 -83.553
22.861 -83.551
22.865 -83.547
22.866 -83.539
22.874 -83.533
22.873 -83.527
22.871 -83.526
22.865 -83.529
22.864 -83.523
22.858 -83.519
22.858 -83.508
22.861 -83.503
22.859 -83.499
22.857 -83.496
22.864 -83.485
22.867 -83.476
22.882 -83.466
22.887 -83.464
22.899 -83.467
22.898 -83.473
22.901 -83.477
22.912 -83.47
22.909 -83.456
22.913 -83.455
22.918 -83.448
22.919 -83.432
22.916 -83.431
22.912 -83.447
22.906 -83.451
22.903 -83.45
22.901 -83.451
22.894 -83.459
22.893 -83.451
22.894 -83.449
22.903 -83.439
22.901 -83.437
22.902 -83.43
22.899 -83.428
22.893 -83.433
22.889 -83.431
22.89 -83.429
22.886 -83.425
22.889 -83.418
22.884 -83.406
22.885 -83.4
22.874 -83.403
22.87 -83.4
22.872 -83.387
22.876 -83.385
22.891 -83.385
22.894 -83.383
22.896 -83.378
22.9 -83.364
22.904 -83.363
22.91 -83.366
22.914 -83.363
22.912 -83.358
22.913 -83.355
22.917 -83.355
22.918 -83.351
22.933 -83.341
22.935 -83.339
22.944 -83.322
22.95 -83.315
22.961 -83.306
22.975 -83.281
22.986 -83.258
22.995 -83.247
23 -83.228
23.003 -83.211
23.003 -83.201
22.996 -83.192
22.993 -83.184
22.989 -83.176
22.984 -83.172
22.981 -83.172
22.979 -83.173
22.976 -83.164
22.988 -83.156
22.995 -83.149
22.996 -83.143
23 -83.137
23.002 -83.127
23.001 -83.108
23.002 -83.105
23.001 -83.099
22.995 -83.097
22.99 -83.094
22.992 -83.089
22.996 -83.086
22.997 -83.09
23 -83.092
23.009 -83.078
23.012 -83.066
23.013 -83.062
23.015 -83.048
23.011 -83.039
23.01 -83.029
23.01 -83.027
23.019 -83.013
23.021 -83.004
23.021 -82.998
23.015 -82.987
23.004 -82.98
23.007 -82.971
23.01 -82.97
23.019 -82.965
23.022 -82.959
23.023 -82.915
23.023 -82.912
23.025 -82.888
23.028 -82.876
23.026 -82.864
23.029 -82.846
23.027 -82.82
23.033 -82.784
23.032 -82.78
23.029 -82.763
23.021 -82.762
23.024 -82.756
23.026 -82.756
23.029 -82.756
23.03 -82.752
23.027 -82.744
23.029 -82.73
23.027 -82.723
23.033 -82.707
23.034 -82.692
23.032 -82.686
23.037 -82.682
23.039 -82.677
23.04 -82.658
23.043 -82.647
23.038 -82.641
23.044 -82.639
23.046 -82.633
23.047 -82.61
23.047 -82.609
23.056 -82.585
23.053 -82.58
23.054 -82.579
23.057 -82.579
23.059 -82.577
23.06 -82.564
23.065 -82.546
23.069 -82.541
23.07 -82.537
23.082 -82.525
23.09 -82.515
23.089 -82.511
23.086 -82.51
23.089 -82.504
23.092 -82.5
23.094 -82.501
23.093 -82.504
23.095 -82.508
23.1 -82.499
23.101 -82.492
23.098 -82.479
23.1 -82.476
23.099 -82.469
23.11 -82.453
23.134 -82.428
23.14 -82.416
23.139 -82.413
23.139 -82.411
23.145 -82.408
23.148 -82.405
23.153 -82.396
23.153 -82.39
23.149 -82.38
23.148 -82.372
23.151 -82.364
23.151 -82.362
23.149 -82.355
23.142 -82.348
23.138 -82.351
23.133 -82.357
23.128 -82.361
23.126 -82.359
23.132 -82.35
23.125 -82.35
23.12 -82.347
23.119 -82.343
23.121 -82.342
23.132 -82.346
23.138 -82.344
23.138 -82.338
23.142 -82.335
23.141 -82.33
23.149 -82.328
23.148 -82.33
23.149 -82.339
23.149 -82.345
23.15 -82.348
23.15 -82.352
23.157 -82.36
23.16 -82.359
23.171 -82.336
23.177 -82.314
23.179 -82.304
23.176 -82.297
23.183 -82.284
23.182 -82.27
23.185 -82.247
23.188 -82.233
23.189 -82.223
23.186 -82.219
23.186 -82.214
23.189 -82.204
23.184 -82.196
23.183 -82.191
23.184 -82.18
23.182 -82.172
23.178 -82.143
23.182 -82.132
23.181 -82.124
23.182 -82.116
23.181 -82.1
23.186 -82.094
23.19 -82.075
23.189 -82.063
23.193 -82.048
23.194 -82.031
23.19 -82.019
23.185 -82.013
23.185 -82.012
23.19 -82.013
23.191 -82.012
23.19 -82.005
23.185 -81.998
23.182 -81.992
23.182 -81.991
23.174 -81.986
23.171 -81.98
23.169 -81.954
23.165 -81.945
23.165 -81.918
23.162 -81.912
23.163 -81.899
23.161 -81.888
23.162 -81.876
23.156 -81.864
23.154 -81.858
23.156 -81.844
23.156 -81.834
23.157 -81.826
23.154 -81.809
23.155 -81.791
23.154 -81.785
23.149 -81.781
23.154 -81.775
23.155 -81.742
23.154 -81.734
23.154 -81.729
23.154 -81.726
23.162 -81.714
23.163 -81.709
23.156 -81.689
23.15 -81.677
23.149 -81.675
23.154 -81.67
23.153 -81.661
23.16 -81.65
23.158 -81.626
23.161 -81.609
23.161 -81.603
23.16 -81.6
23.15 -81.564
23.138 -81.546
23.131 -81.54
23.122 -81.534
23.107 -81.528
23.094 -81.526
23.084 -81.527
23.079 -81.531
23.077 -81.533
23.072 -81.539
23.061 -81.558
23.055 -81.561
23.052 -81.56
23.049 -81.556
23.047 -81.543
23.047 -81.534
23.054 -81.506
23.052 -81.504
23.058 -81.499
23.067 -81.496
23.084 -81.486
23.086 -81.485
23.103 -81.479
23.105 -81.473
23.097 -81.454
23.098 -81.443
23.104 -81.418
23.12 -81.381
23.121 -81.375
23.119 -81.369
23.123 -81.371
23.128 -81.368
23.134 -81.352
23.135 -81.346
23.139 -81.331
23.141 -81.32
23.138 -81.312
23.14 -81.285
23.136 -81.278
23.137 -81.276
23.139 -81.274
23.139 -81.269
23.136 -81.267
23.133 -81.276
segment Cuba
23.056 -80.059
23.053 -80.06
23.047 -80.058
23.044 -80.054
23.042 -80.047
23.039 -80.044
23.035 -80.042
23.028 -80.046
23.027 -80.05
23.028 -80.052
23.043 -80.059
23.047 -80.063
23.048 -80.071
23.04 -80.082
23.063 -80.086
23.07 -80.084
23.076 -80.087
23.08 -80.083
23.08 -80.073
23.077 -80.069
23.069 -80.064
23.064 -80.058
23.061 -80.057
23.056 -80.059
segment Cuba
23.039 -80.005
23.036 -80.006
23.03 -80.002
23.017 -80.012
23.009 -80.026
23.017 -80.029
23.023 -80.027
23.029 -80.022
23.029 -80.033
23.031 -80.034
23.034 -80.034
23.042 -80.028
23.04 -80.027
23.054 -80.015
23.053 -80.01
23.045 -80.002
23.044 -80
23.044 -79.999
23.044 -79.993
23.043 -79.99
23.04 -79.99
23.037 -79.993
23.036 -79.998
23.037 -80
23.039 -80.005
segment Cuba
22.988 -79.983
22.989 -79.987
22.993 -79.991
23.007 -79.991
23.01 -79.993
23.011 -79.996
23.013 -79.996
23.014 -79.995
23.012 -79.988
22.998 -79.984
22.993 -79.981
22.988 -79.983
segment Cuba
22.978 -79.947
22.975 -79.95
22.977 -79.955
22.977 -79.967
22.981 -79.968
22.986 -79.973
22.99 -79.974
22.99 -79.969
22.989 -79.962
22.984 -79.951
22.978 -79.947
segment Cuba
22.976 -80
22.979 -79.997
22.978 -79.994
22.976 -79.992
22.975 -79.994
22.97 -80
22.969 -80.003
22.973 -80.004
22.976 -80
segment Cuba
22.962 -79.949
22.959 -79.951
22.959 -79.956
22.957 -79.96
22.962 -79.965
22.965 -79.964
22.97 -79.963
22.968 -79.957
22.97 -79.949
22.975 -79.946
22.975 -79.942
22.973 -79.94
22.971 -79.941
22.962 -79.949
segment Cuba
22.966 -79.893
22.964 -79.891
22.965 -79.888
22.97 -79.878
22.967 -79.876
22.951 -79.881
22.941 -79.888
22.937 -79.889
22.933 -79.889
22.929 -79.891
22.934 -79.9
22.935 -79.904
22.94 -79.911
22.945 -79.915
22.957 -79.915
22.958 -79.916
22.956 -79.92
22.949 -79.925
22.939 -79.933
22.927 -79.925
22.923 -79.927
22.921 -79.93
22.922 -79.935
22.93 -79.938
22.943 -79.948
22.952 -79.951
22.957 -79.944
22.957 -79.937
22.958 -79.934
22.963 -79.93
22.969 -79.923
22.97 -79.918
22.969 -79.905
22.969 -79.897
22.966 -79.893
segment Cuba
22.906 -79.943
22.903 -79.938
22.9 -79.936
22.896 -79.938
22.897 -79.942
22.9 -79.946
22.903 -79.948
22.907 -79.948
22.908 -79.946
22.906 -79.943
