lat,long,log10(Mo_nk),log10(Mo_zeng_b_bound),log10(Mo_zeng_orig),log10(Mo_abm)
41,-125.1,-1000,15.4287663303,15.255,15.25
41,-125,15.4524764613,15.471497072,15.346,15.31
41,-124.9,15.887757917,15.3036495611,14.337,15.315
41,-124.8,15.8906445363,15.3469394627,14.409,15.314
41,-124.7,15.8924341105,15.4528746438,15.037,15.274
41,-124.6,15.6782087087,15.5635404112,15.162,15.209
41,-124.5,15.5042941183,15.6331855671,15.239,15.128
41,-124.4,15.3539739023,15.6464919486,15.225,15.009
41,-124.3,15.4908149794,15.598659214,15.108,14.973
41,-124.2,15.5987905068,15.4974134647,14.853,15.027
41,-124.1,15.5255371604,15.4293646324,15.004,15.065
41,-124,15.5082737802,15.4876473475,15.044,15.52
41,-123.9,15.0988858943,15.5151847817,15.176,15.616
41,-123.8,15.105169428,15.4882262845,15.205,15.545
41,-123.7,15.0032881588,15.4093751106,15.173,15.348
41,-123.6,14.6582022534,15.2978698914,15.115,15.236
41,-123.5,14.7231846666,15.1770456575,15.055,15.034
41,-123.4,14.7383047931,15.064083436,14.999,14.654
41,-123.3,14.7592597939,14.9938460816,14.984,14.758
41,-123.2,14.7670593455,14.9556829408,14.979,14.968
41,-123.1,14.7777457196,14.9322657,14.974,14.977
41,-123,14.7852159068,14.9198100202,14.966,14.92
41,-122.9,14.7969141432,14.9149616258,14.959,14.82
41,-122.8,14.8040712489,14.9148348323,14.95,14.769
41,-122.7,14.8221419163,14.9177102676,14.94,14.726
41,-122.6,14.828898242,14.9227514007,14.93,14.685
41,-122.5,14.8511054012,14.9292196155,14.92,14.655
41,-122.4,14.8685797889,14.9482417574,14.911,14.686
41,-122.3,14.8923840359,14.9719805412,14.914,14.719
41,-122.2,14.9127426851,14.9924386333,14.924,14.754
41,-122.1,14.9290099855,15.0102999566,14.933,14.788
41,-122,14.9467371159,15.0259199985,14.94,14.808
41,-121.9,14.9236532442,15.0397312961,14.945,14.804
41,-121.8,14.8324642036,15.0518853789,14.949,14.765
41,-121.7,15.2765537086,15.0625819842,14.951,14.803
41,-121.6,15.0545747553,15.0719556103,14.953,14.811
41,-121.5,15.1136760119,15.0799405972,14.953,14.628
41,-121.4,15.1469957572,15.0867512312,14.953,14.956
41,-121.3,14.8304860168,15.0924399113,14.951,14.997
41,-121.2,14.5298921242,15.0971878726,14.949,14.975
41,-121.1,14.372580635,15.1009905231,14.947,14.914
41,-121,14.4942937687,15.103837916,14.943,14.915
41,-120.9,14.0439514183,15.0949600024,14.933,14.92
41,-120.8,13.8733031599,15.0852905782,14.923,14.898
41,-120.7,13.6277446747,15.0750357259,14.912,14.869
41,-120.6,13.6942804534,15.0640459629,14.9,14.865
41,-120.5,14.410237192,15.0523860954,14.888,14.86
41,-120.4,14.3922571613,15.0400482415,14.875,14.806
41,-120.3,14.8196623633,15.0271048659,14.861,14.808
41,-120.2,14.8752754625,15.0136376125,14.847,14.799
41,-120.1,13.8160489744,14.9996046121,14.832,14.661
41,-120,14.8420847745,14.9850400631,14.816,14.565
41,-119.9,15.0186588976,14.9699468063,14.8,14.477
41,-119.8,14.7231846666,14.9542521603,14.783,14.461
41,-119.7,14.736651426,14.9380491514,14.765,14.426
41,-119.6,14.776228868,14.9212701855,14.747,14.379
41,-119.5,14.2208400158,14.9040227178,14.728,14.333
41,-119.4,14.7998572592,14.8864850849,14.709,14.296
41,-119.3,14.8237284713,14.8695895718,14.69,14.252
41,-119.2,14.8765815254,14.8560881507,14.675,14.216
41,-119.1,14.8973521343,14.8488785125,14.668,14.186
41.1,-125.3,-1000,15.1527163111,15.222,15.293
41.1,-125.2,-1000,15.4241463058,15.295,15.231
41.1,-125.1,14.2098365951,15.4226226651,15.342,15.19
41.1,-125,15.7415533915,15.5014974456,15.463,15.189
41.1,-124.9,15.8082514962,15.2607628449,14.043,15.174
41.1,-124.8,15.8188656435,15.4103385009,15.261,15.17
41.1,-124.7,15.8702107125,15.5653282429,15.302,15.129
41.1,-124.6,15.8074876725,15.6273043955,15.35,15.078
41.1,-124.5,15.5622095671,15.6417714707,15.338,15.043
41.1,-124.4,15.4038580236,15.602548298,15.266,15.004
41.1,-124.3,15.4032921452,15.5159797563,15.089,14.992
41.1,-124.2,15.3429947829,15.4326646972,15.021,15.001
41.1,-124.1,15.4291545121,15.4898319675,15.119,14.962
41.1,-124,15.2467447097,15.5214780607,15.236,15.647
41.1,-123.9,15.2006042916,15.5062749713,15.273,15.71
41.1,-123.8,14.9450892736,15.4401216032,15.257,15.638
41.1,-123.7,14.6169898508,15.3398289246,15.213,15.435
41.1,-123.6,14.685705919,15.2252834301,15.158,15.199
41.1,-123.5,14.7110476039,15.1154107901,15.105,14.9
41.1,-123.4,14.749713132,15.0310042814,15.054,14.357
41.1,-123.3,14.7670593455,14.9873086737,15.033,14.678
41.1,-123.2,14.7837321134,14.9571425781,15.034,14.741
41.1,-123.1,14.7969141432,14.9379389435,15.034,14.718
41.1,-123,14.8068986792,14.9269337958,15.031,14.663
41.1,-122.9,14.8125055966,14.9218008853,15.026,14.614
41.1,-122.8,14.8235003121,14.9202433671,15.02,14.594
41.1,-122.7,14.8302357011,14.9210358469,15.011,14.578
41.1,-122.6,14.8381814007,14.9235341424,15.001,14.564
41.1,-122.5,14.8485524171,14.9272009243,14.99,14.578
41.1,-122.4,14.8599304772,14.9372470004,14.978,14.61
41.1,-122.3,14.8734426755,14.9596613703,14.975,14.646
41.1,-122.2,14.8794514309,14.9789561652,14.979,14.685
41.1,-122.1,14.8770602013,14.9955913243,14.982,14.726
41.1,-122,14.8865527628,15.0099605315,14.983,14.769
41.1,-121.9,14.9151200658,15.0224283712,14.982,14.8
41.1,-121.8,14.9703980214,15.0332628759,14.98,14.806
41.1,-121.7,15.2024338225,15.0426542532,14.977,14.915
41.1,-121.6,15.0935617576,15.0506117305,14.973,14.926
41.1,-121.5,14.8973356314,15.0572856444,14.969,14.849
41.1,-121.4,14.7618977824,15.0627699498,14.963,14.958
41.1,-121.3,14.6179957689,15.067070856,14.957,14.958
41.1,-121.2,14.4367667392,15.0703703904,14.95,14.816
41.1,-121.1,14.2921674308,15.072690955,14.942,14.686
41.1,-121,13.8995852415,15.074084689,14.934,14.695
41.1,-120.9,13.7499217398,15.0637085594,14.92,14.758
41.1,-120.8,13.6325888766,15.0525015634,14.905,14.767
41.1,-120.7,13.5945361864,15.0406023401,14.89,14.758
41.1,-120.6,13.6418111033,15.0280422951,14.874,14.757
41.1,-120.5,13.8508728178,15.0148144491,14.857,14.782
41.1,-120.4,14.6708208197,15.0009110621,14.84,14.791
41.1,-120.3,14.7816692251,14.9862744735,14.823,14.791
41.1,-120.2,14.384819184,14.9710159367,14.804,14.724
41.1,-120.1,14.447685069,14.9552691254,14.786,14.603
41.1,-120,14.7915994306,14.9389847916,14.766,14.475
41.1,-119.9,14.5979363936,14.9221491297,14.746,14.383
41.1,-119.8,14.3595698936,14.9046181832,14.726,14.323
41.1,-119.7,14.4777143853,14.8864399605,14.704,14.302
41.1,-119.6,14.5511082836,14.8676677946,14.681,14.27
41.1,-119.5,14.6123705507,14.8483307786,14.658,14.242
41.1,-119.4,14.5601458398,14.8286792267,14.634,14.217
41.1,-119.3,14.4978967429,14.8096203096,14.611,14.187
41.1,-119.2,14.3756087522,14.7943625502,14.594,14.161
41.1,-119.1,14.3949417367,14.7860838557,14.586,14.141
41.2,-125.3,-1000,15.2896558305,15.243,15.273
41.2,-125.2,-1000,15.3808802635,15.31,15.202
41.2,-125.1,15.3194808281,15.3892724292,15.413,15.202
41.2,-125,15.7721309274,15.4771502067,15.503,15.188
41.2,-124.9,15.732257016,15.4096119308,15.435,15.166
41.2,-124.8,15.7644974363,15.5066808793,15.413,15.144
41.2,-124.7,15.7340072993,15.585539685,15.406,15.118
41.2,-124.6,15.7043993495,15.6204900117,15.402,15.094
41.2,-124.5,15.6699766556,15.593773267,15.345,15.073
41.2,-124.4,15.573405433,15.5247076118,15.197,15.057
41.2,-124.3,15.4096795701,15.4337698339,15.111,15.023
41.2,-124.2,15.3203540328,15.4860051864,15.199,15.061
41.2,-124.1,15.2579903871,15.5186323677,15.293,15.003
41.2,-124,15.1963143854,15.5097265863,15.329,15.627
41.2,-123.9,14.7113009599,15.4548600981,15.322,15.647
41.2,-123.8,14.5262487899,15.3664789916,15.291,15.554
41.2,-123.7,14.6023313406,15.2641564367,15.248,15.326
41.2,-123.6,14.6548116302,15.1630420469,15.201,15.093
41.2,-123.5,14.7145476907,15.069038765,15.154,14.82
41.2,-123.4,14.7513176036,15.0099180847,15.109,14.626
41.2,-123.3,14.7792500718,14.9763866655,15.068,14.705
41.2,-123.2,14.8012252902,14.9523419376,15.064,14.663
41.2,-123.1,14.8166588176,14.9357993843,15.066,14.597
41.2,-123,14.8221419163,14.9249766991,15.066,14.519
41.2,-122.9,14.8302357011,14.9185702466,15.064,14.434
41.2,-122.8,14.8328983258,14.9148242644,15.06,14.39
41.2,-122.7,14.8394906172,14.912673658,15.053,14.401
41.2,-122.6,14.8472702751,14.9115890245,15.044,14.433
41.2,-122.5,14.8523762873,14.911205565,15.032,14.465
41.2,-122.4,14.8586815374,14.9119402318,15.02,14.51
41.2,-122.3,14.862417633,14.9325194241,15.016,14.558
41.2,-122.2,14.8561667829,14.9503161639,15.017,14.604
41.2,-122.1,14.8523762873,14.9655027326,15.015,14.649
41.2,-122,14.6694284622,14.9784133569,15.012,14.708
41.2,-121.9,14.6934367362,14.9893830665,15.008,14.766
41.2,-121.8,15.0371076327,14.9987256493,15.002,14.814
41.2,-121.7,15.0462219372,15.0066371591,14.994,14.855
41.2,-121.6,14.8187008497,15.0131744099,14.986,14.858
41.2,-121.5,14.7095074009,15.0185340704,14.977,14.755
41.2,-121.4,14.7487537922,15.0226345399,14.967,14.938
41.2,-121.3,14.2165881111,15.0255925689,14.956,14.938
41.2,-121.2,14.3440580725,15.027471927,14.944,14.77
41.2,-121.1,14.2284516907,15.0283678837,14.932,14.596
41.2,-121,14.0122887398,15.0283271985,14.92,14.545
41.2,-120.9,14.0449315461,15.0164901316,14.901,14.636
41.2,-120.8,14.0957619595,15.003848122,14.881,14.654
41.2,-120.7,14.0201954898,14.990316651,14.862,14.655
41.2,-120.6,14.4808402185,14.9761068528,14.841,14.74
41.2,-120.5,14.354972325,14.9612691831,14.82,14.79
41.2,-120.4,14.7859274685,14.9457885255,14.799,14.787
41.2,-120.3,15.0460266697,14.9295926088,14.777,14.716
41.2,-120.2,14.3617844794,14.912636485,14.754,14.634
41.2,-120.1,14.2313421379,14.8950964265,14.731,14.53
41.2,-120,14.7940207371,14.8769910277,14.707,14.41
41.2,-119.9,14.449462971,14.858290506,14.682,14.326
41.2,-119.8,14.6290424345,14.838830208,14.657,14.256
41.2,-119.7,14.4277943553,14.8185425887,14.63,14.223
41.2,-119.6,14.4681848089,14.7975860452,14.603,14.196
41.2,-119.5,14.4833019524,14.7759379565,14.574,14.173
41.2,-119.4,14.4915437792,14.7538434043,14.544,14.154
41.2,-119.3,14.2956110769,14.7322489709,14.516,14.133
41.2,-119.2,14.0985052832,14.7146901249,14.493,14.116
41.2,-119.1,14.4938203928,14.7049565605,14.484,14.103
41.3,-125.3,-1000,15.1135757168,15.247,15.26
41.3,-125.2,-1000,15.2913244418,15.277,15.2
41.3,-125.1,15.5423896695,15.2743887956,15.422,15.2
41.3,-125,15.7073913121,15.3732982796,15.386,15.185
41.3,-124.9,15.708055293,15.4578213637,15.468,15.162
41.3,-124.8,15.6917090407,15.5394148669,15.462,15.139
41.3,-124.7,15.6905504615,15.5746677663,15.423,15.113
41.3,-124.6,15.6673502044,15.5598109022,15.352,15.085
41.3,-124.5,15.6346384633,15.5301356382,15.258,15.052
41.3,-124.4,15.4551190647,15.4459309686,15.134,15.01
41.3,-124.3,15.4337218429,15.4803375711,15.241,15.01
41.3,-124.2,15.3290519334,15.5126310398,15.328,15.262
41.3,-124.1,15.0914910943,15.5075725438,15.365,15.601
41.3,-124,15.0602444269,15.461393467,15.367,15.601
41.3,-123.9,14.6802629738,15.3836179145,15.347,15.537
41.3,-123.8,14.6143592855,15.2935835135,15.317,15.408
41.3,-123.7,14.6092741724,15.2047980382,15.281,15.248
41.3,-123.6,14.6505891888,15.1213956807,15.242,15.12
41.3,-123.5,14.7248900028,15.0426936182,15.201,15.045
41.3,-123.4,14.7747139958,14.9999652551,15.162,14.973
41.3,-123.3,14.8026506007,14.9729938485,15.125,14.888
41.3,-123.2,14.8275501914,14.9520801392,15.092,14.79
41.3,-123.1,14.8342235414,14.9357087478,15.091,14.699
41.3,-123,14.8381814007,14.9227617774,15.091,14.569
41.3,-122.9,14.8407958988,14.912779849,15.088,14.435
41.3,-122.8,14.8407958988,14.9046885024,15.083,14.318
41.3,-122.7,14.8420972692,14.8975006327,15.076,14.227
41.3,-122.6,14.845978145,14.8908400198,15.066,14.32
41.3,-122.5,14.8472702751,14.8843194744,15.053,14.386
41.3,-122.4,14.845978145,14.8779872155,15.04,14.423
41.3,-122.3,14.8433947516,14.8927010777,15.04,14.473
41.3,-122.2,14.8394906172,14.9079753622,15.037,14.53
41.3,-122.1,14.8194123112,14.9208951831,15.032,14.566
41.3,-122,14.5760302056,14.9317019021,15.026,14.627
41.3,-121.9,14.8965317288,14.9406708512,15.018,14.688
41.3,-121.8,14.9426329872,14.948139,15.009,14.742
41.3,-121.7,14.7252335385,14.9543148858,14.998,14.734
41.3,-121.6,14.8070409232,14.9591129734,14.986,14.759
41.3,-121.5,14.853272224,14.9627527852,14.973,14.881
41.3,-121.4,14.5597750007,14.9652158165,14.96,14.903
41.3,-121.3,14.1469957572,14.9666578842,14.945,14.894
41.3,-121.2,14.1553056662,14.9670375676,14.93,14.727
41.3,-121.1,14.2578704858,14.9664233459,14.913,14.592
41.3,-121,14.237418056,14.9649710826,14.896,14.496
41.3,-120.9,14.3024175192,14.9516483119,14.873,14.542
41.3,-120.8,14.4096626612,14.9374727551,14.85,14.543
41.3,-120.7,14.038182866,14.9223205504,14.825,14.603
41.3,-120.6,14.3975402738,14.9063727581,14.8,14.706
41.3,-120.5,14.703170963,14.8897329809,14.775,14.709
41.3,-120.4,15.0915966208,14.8725466708,14.749,14.668
41.3,-120.3,15.0353897092,14.8547006756,14.722,14.611
41.3,-120.2,14.7318223673,14.8361214821,14.695,14.536
41.3,-120.1,14.9003507399,14.8167581674,14.666,14.432
41.3,-120,14.6712654329,14.7966922566,14.637,14.347
41.3,-119.9,14.1920375027,14.775894303,14.606,14.278
41.3,-119.8,14.2001662464,14.7543024571,14.575,14.216
41.3,-119.7,14.3931714288,14.7317176646,14.543,14.176
41.3,-119.6,14.3935401073,14.7083614037,14.509,14.148
41.3,-119.5,14.3869089885,14.684144901,14.473,14.125
41.3,-119.4,14.3324586592,14.6592504688,14.458,14.108
41.3,-119.3,14.2321571885,14.6346283904,14.432,14.094
41.3,-119.2,14.2717486994,14.6139052179,14.373,14.081
41.3,-119.1,14.4246366647,14.6018645148,14.358,14.071
41.4,-125.3,-1000,15.0051805125,15.21,15.25
41.4,-125.2,14.8620896182,15.2047709363,15.202,15.198
41.4,-125.1,15.6534923023,15.179494341,15.407,15.198
41.4,-125,15.6094343203,15.3358388696,15.207,15.181
41.4,-124.9,15.6364678361,15.454417975,15.399,15.157
41.4,-124.8,15.6404714988,15.5193947954,15.414,15.13
41.4,-124.7,15.6437486855,15.5289423974,15.378,15.1
41.4,-124.6,15.6420785291,15.4892410905,15.305,15.063
41.4,-124.5,15.5837313935,15.4357647593,15.216,15.018
41.4,-124.4,15.4009349758,15.4737788346,15.2,14.96
41.4,-124.3,15.439253724,15.4932488701,15.311,14.962
41.4,-124.2,15.2858947125,15.5016479691,15.366,15.024
41.4,-124.1,15.2343654057,15.4661407178,15.383,15.248
41.4,-124,15.0784568181,15.3993967921,15.377,15.267
41.4,-123.9,15.063408425,15.3209974168,15.359,15.332
41.4,-123.8,14.9642643456,15.2449200439,15.335,15.317
41.4,-123.7,14.9680577857,15.173739714,15.306,15.284
41.4,-123.6,15.0734617293,15.1059867955,15.273,15.207
41.4,-123.5,14.9477620146,15.0506890278,15.239,15.12
41.4,-123.4,14.8673555115,15.0192409504,15.204,15.061
41.4,-123.3,14.8511054012,14.9928361811,15.17,15.01
41.4,-123.2,14.8586815374,14.969858369,15.14,14.933
41.4,-123.1,14.8636558898,14.949170364,15.114,14.824
41.4,-123,14.8561667829,14.9301336458,15.109,14.679
41.4,-122.9,14.8536434653,14.9126471062,15.103,14.482
41.4,-122.8,14.845978145,14.8963001933,15.094,14.348
41.4,-122.7,14.845978145,14.8803790805,15.083,14.212
41.4,-122.6,14.8472702751,14.8646297245,15.07,14.24
41.4,-122.5,14.8446883692,14.848681654,15.056,14.333
41.4,-122.4,14.8420972692,14.8326430124,15.05,14.396
41.4,-122.3,14.8368619026,14.8427340189,15.045,14.446
41.4,-122.2,14.8235003121,14.8537711963,15.039,14.503
41.4,-122.1,14.7983605586,14.8631324427,15.031,14.532
41.4,-122,14.763951826,14.8707666413,15.021,14.599
41.4,-121.9,14.6442021744,14.876864181,15.011,14.636
41.4,-121.8,14.5457523184,14.8817782539,14.998,14.653
41.4,-121.7,14.5731385996,14.8857229814,14.985,14.753
41.4,-121.6,14.8134341976,14.8884378588,14.97,14.877
41.4,-121.5,14.7779195649,14.8899456618,14.955,14.879
41.4,-121.4,14.905250647,14.8903763015,14.938,14.888
41.4,-121.3,14.9146234273,14.8899176834,14.92,14.844
41.4,-121.2,14.9223361308,14.8886511748,14.901,14.692
41.4,-121.1,14.9199510359,14.8864004728,14.882,14.559
41.4,-121,14.9545319426,14.8833774897,14.861,14.486
41.4,-120.9,14.9922043514,14.8683093323,14.835,14.448
41.4,-120.8,14.177940307,14.8525409858,14.807,14.471
41.4,-120.7,14.5446880223,14.8357920007,14.778,14.548
41.4,-120.6,14.6216331934,14.8180674594,14.749,14.573
41.4,-120.5,14.9042231018,14.7994439406,14.72,14.577
41.4,-120.4,15.0651687517,14.7802668936,14.689,14.529
41.4,-120.3,15.0621305346,14.7605204902,14.658,14.477
41.4,-120.2,14.9129019365,14.7401020346,14.625,14.414
41.4,-120.1,14.6031985207,14.7187590338,14.591,14.338
41.4,-120,14.5829832742,14.6965573236,14.556,14.279
41.4,-119.9,14.3690859208,14.673536959,14.519,14.225
41.4,-119.8,14.2571023327,14.6496366177,14.487,14.178
41.4,-119.7,14.2412973871,14.6246223833,14.478,14.141
41.4,-119.6,14.2457840171,14.5984622005,14.469,14.115
41.4,-119.5,14.2169572074,14.5712894712,14.46,14.094
41.4,-119.4,14.2203434851,14.543571424,14.448,14.078
41.4,-119.3,14.2840244503,14.5228222833,14.422,14.065
41.4,-119.2,14.4185167275,14.4899584794,14.365,14.055
41.4,-119.1,14.5494079242,14.4742599828,14.272,14.047
41.5,-125.3,-1000,15.0065943862,15.155,15.245
41.5,-125.2,15.3374193243,15.160318438,15.123,15.199
41.5,-125.1,15.5190926135,15.1723985779,15.391,15.199
41.5,-125,15.5594517536,15.2960506018,15.127,15.178
41.5,-124.9,15.5697132525,15.4211924683,15.263,15.153
41.5,-124.8,15.5817562923,15.467045452,15.307,15.124
41.5,-124.7,15.5936847259,15.452369196,15.28,15.089
41.5,-124.6,15.63007175,15.4180691635,15.227,15.047
41.5,-124.5,15.6541380218,15.473749657,15.081,15.006
41.5,-124.4,15.5138831856,15.5025090546,15.23,15.004
41.5,-124.3,15.3863027307,15.5028229942,15.321,14.863
41.5,-124.2,15.4163908411,15.4673712876,15.361,14.848
41.5,-124.1,15.4212912539,15.4127292732,15.372,14.853
41.5,-124,15.3330843711,15.3474861381,15.368,14.935
41.5,-123.9,15.3226740318,15.2842727799,15.356,15.163
41.5,-123.8,15.1186284153,15.2257226987,15.337,15.206
41.5,-123.7,15.1272344192,15.1695862733,15.313,15.229
41.5,-123.6,15.2721202088,15.1303015973,15.285,15.224
41.5,-123.5,15.1190578375,15.0950646895,15.254,15.16
41.5,-123.4,15.0102999566,15.0624691658,15.222,15.106
41.5,-123.3,14.9598233725,15.0316911686,15.191,15.046
41.5,-123.2,14.9300724302,15.0023388809,15.161,14.959
41.5,-123.1,14.9105283586,14.9736311586,15.134,14.837
41.5,-123,14.8794514309,14.9451681188,15.111,14.701
41.5,-122.9,14.862417633,14.9167591635,15.099,14.528
41.5,-122.8,14.8536434653,14.8884153984,15.085,14.407
41.5,-122.7,14.8485524171,14.8599304772,15.07,14.299
41.5,-122.6,14.8446883692,14.8312104769,15.055,14.211
41.5,-122.5,14.8381814007,14.8018905604,15.046,14.312
41.5,-122.4,14.831569054,14.7792211911,15.038,14.396
41.5,-122.3,14.8207792582,14.7847099893,15.028,14.471
41.5,-122.2,14.7997952865,14.7898908118,15.018,14.528
41.5,-122.1,14.7822432332,14.7944183309,15.007,14.539
41.5,-122,14.7529161694,14.797842064,14.995,14.488
41.5,-121.9,14.7242840638,14.800208271,14.982,14.487
41.5,-121.8,14.7950523324,14.8017740403,14.968,14.595
41.5,-121.7,15.3314272965,14.8029036522,14.952,14.804
41.5,-121.6,14.8757902659,14.8031907213,14.935,14.808
41.5,-121.5,14.1237863286,14.8023768656,14.917,14.774
41.5,-121.4,14.7917958773,14.8005658735,14.898,14.813
41.5,-121.3,14.9133316238,14.7979734746,14.878,14.788
41.5,-121.2,15.0528862353,14.7947807308,14.857,14.692
41.5,-121.1,15.1087341086,14.7906932232,14.835,14.658
41.5,-121,15.1640850575,14.7859274685,14.812,14.621
41.5,-120.9,14.4051242889,14.7688452111,14.782,14.438
41.5,-120.8,14.2743426161,14.7512714037,14.751,14.431
41.5,-120.7,14.5750607721,14.7328198028,14.719,14.464
41.5,-120.6,14.6850965337,14.7132804853,14.687,14.519
41.5,-120.5,14.7250290857,14.6925384871,14.653,14.45
41.5,-120.4,15.041511113,14.6710061305,14.618,14.405
41.5,-120.3,14.9583583928,14.6506862726,14.582,14.361
41.5,-120.2,14.8835535578,14.6440937745,14.544,14.311
41.5,-120.1,14.6450290647,14.636888907,14.505,14.258
41.5,-120,14.636578156,14.6289301834,14.488,14.211
41.5,-119.9,14.5579641136,14.6203130694,14.481,14.17
41.5,-119.8,14.4096119308,14.6110219244,14.472,14.136
41.5,-119.7,14.2877121754,14.6011905326,14.463,14.109
41.5,-119.6,14.3317308928,14.5907192613,14.453,14.088
41.5,-119.5,14.2956110769,14.5793147628,14.442,14.07
41.5,-119.4,14.2280408646,14.5663549861,14.429,14.056
41.5,-119.3,14.2924775937,14.5474177729,14.403,14.045
41.5,-119.2,14.405414667,14.5165618142,14.348,14.036
41.5,-119.1,14.420104341,14.4743911126,14.26,14.029
41.6,-125.3,14.1803839656,15.0448140475,15.1,15.247
41.6,-125.2,15.4097810091,15.1337304666,15.044,15.204
41.6,-125.1,15.484214396,15.2273724423,14.933,15.204
41.6,-125,15.5117229765,15.3442940059,14.924,15.182
41.6,-124.9,15.5268301662,15.4243261683,15.127,15.155
41.6,-124.8,15.5303405969,15.4308487395,15.197,15.124
41.6,-124.7,15.5314533696,15.3913586025,15.209,15.086
41.6,-124.6,15.5457399579,15.4651150531,15.025,15.04
41.6,-124.5,15.5717903271,15.5000991919,15.142,15.018
41.6,-124.4,15.4952389753,15.5123241132,15.272,14.99
41.6,-124.3,15.4398693081,15.4907588672,15.33,14.843
41.6,-124.2,15.2817830715,15.4438885468,15.352,14.816
41.6,-124.1,15.0289777052,15.3864454557,15.355,14.84
41.6,-124,14.9512111955,15.3321555714,15.347,14.866
41.6,-123.9,15.0986783296,15.2858722271,15.334,14.919
41.6,-123.8,15.097951071,15.2450188707,15.314,15.047
41.6,-123.7,15.1285931069,15.2070955404,15.29,15.104
41.6,-123.6,15.1482940974,15.1708775073,15.262,15.139
